TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,Origin,Namespace,Name,Val,Tags,AgentId,Value,Type,"_ResourceId"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:21:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.071488","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:22:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.106083","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:23:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.055984","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:24:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.938338","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:25:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.035058","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:26:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.954934","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:27:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.122466","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/5/2026, 10:28:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.021433","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:18:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.172529","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:19:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.105713","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:20:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.054746","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:21:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.988275","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:22:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.105342","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:23:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.121714","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:24:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.971036","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:25:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.138647","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:26:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.970711","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:27:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.121527","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:28:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.155198","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:29:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.021433","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:30:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.004857","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:31:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.17194","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:32:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.221757","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:33:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.222781","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:34:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.07095","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:35:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.742627","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:36:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.860855","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:37:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.876361","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:38:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.832241","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:39:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.978206","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:40:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.675884","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:41:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.373534","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:42:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.088413","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:43:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.08823","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:44:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.020408","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:45:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.853128","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:46:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.07113","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:47:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.036789","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:48:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.071309","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:49:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.987613","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:50:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.953656","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:51:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.970549","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:52:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.155392","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:53:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.087684","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 5:54:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.937082","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:41:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.088595","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:42:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.20603","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:43:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.088413","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:44:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.004352","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:45:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.038004","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:46:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.870439","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:47:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.155392","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:48:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.104972","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:49:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.987944","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:50:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.088413","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:51:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"0.971687","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:52:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.105342","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:53:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.071847","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:54:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.004689","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:55:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.037831","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
"b445046b-b994-4709-9463-5419abf8d8bf",Insights,"2/6/2026, 4:56:00.000 AM",azuremonitoring,"vm.azm.ms",Processor,UtilizationPercentage,"1.08823","{""vm.azm.ms/totalCpus"":""2""}","43b29c03-df5e-4d7f-b84e-7821a1d16752",,InsightsMetrics,"/subscriptions/60ba15ba-35f9-4e61-8fa4-23c3f7ab9886/resourcegroups/ai-dev/providers/microsoft.compute/virtualmachines/azuremonitoring"
